,mal_id,score,english_name,type,episodes,premiered,studios,source,duration,ranked,popularity,members,favorites,watching,completed,on-hold,dropped,plan_to_watch,genres1,genres2,genres3,genres4,genres5,rating_clean,aired_start,aired_stop,aired_start_y,aired_stop_y,airing_time_days,rating_tot,airing_time_category
1786,32867,8.2,Bungo Stray Dogs 2,TV,12,2016,Bones,Manga,23 min. per ep.,312.0,248,480682,5056,25823,356210,10405,5833,82411,Action, Mystery, Super Power, Supernatural,,R,2016-10-06,2016-12-16,2016,2016,71 days,-0.2537306380365895,short
1787,32878,6.16,elDLIVE,TV,12,2017,Studio Pierrot,Manga,24 min. per ep.,7518.0,2483,42000,50,3209,18191,1621,6919,12060,Action, Sci-Fi, Police, Shounen,,PG-13,2017-01-08,2017-03-26,2017,2017,77 days,0.050711762411790456,short
1788,32881,6.98,Tiger Mask W,TV,38,2016,Toei Animation,Manga,23 min. per ep.,3699.0,3780,18478,62,2500,5928,1460,3862,4728,Action, Sports, Shounen,,,PG-13,2016-10-02,2017-07-02,2016,2017,273 days,0.08299263580504528,very_long
1789,32887,7.05,Sword Oratoria:Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side,TV,12,2017,J.C.Staff,Light novel,25 min. per ep.,3446.0,443,315578,631,18423,199917,7842,14783,74613,Action, Adventure,,,,PG-13,2017-04-15,2017-07-01,2017,2017,77 days,-0.15597535479473115,short
1790,32899,7.1,"Kiss Him, Not Me!",TV,12,2016,Brain's Base,Manga,23 min. per ep.,3223.0,483,291969,1535,21435,182161,9809,17405,61159,Harem, Comedy, School, Shoujo,,PG-13,2016-10-07,2016-12-23,2016,2016,77 days,-0.15714903682681589,short
1791,32901,6.49,Eromanga Sensei,TV,12,2017,A-1 Pictures,Light novel,23 min. per ep.,5943.0,227,513293,2631,31122,357122,12106,35972,76971,Comedy, Drama, Ecchi,,,PG-13,2017-04-09,2017-06-25,2017,2017,77 days,-0.13201237070116487,short
1792,32906,4.44,Crane Game Girls,TV,13,2016,Kyotoma,Original,4 min. per ep.,10923.0,5784,6634,5,385,3254,180,1421,1394,Comedy, Game,,,,PG,2016-04-06,2016-06-29,2016,2016,84 days,0.4047422358435049,medium
1793,32924,7.13,Urara Meirocho,TV,12,2017,J.C.Staff,4-koma manga,24 min. per ep.,3069.0,1332,106150,411,9286,39205,4628,8634,44397,Slice of Life, Comedy, Seinen,,,PG-13,2017-01-06,2017-03-24,2017,2017,77 days,-0.09932598900832595,short
1794,32935,8.87,Haikyu!! 3rd Season,TV,10,2016,Production I.G,Manga,24 min. per ep.,20.0,123,727240,12830,27904,619835,5355,3128,71018,Comedy, Sports, School, Shounen,,PG-13,2016-10-08,2016-12-10,2016,2016,63 days,-0.3138089010746628,short
1795,32936,6.25,The Silver Guardian,TV,12,2017,Haoliners Animation League,Web manga,13 min. per ep.,7123.0,1555,88068,118,7653,45912,2764,8185,23554,Adventure, Fantasy,,,,PG-13,2017-04-01,2017-06-17,2017,2017,77 days,-0.020739857508772084,short
1796,32937,8.31,KonoSuba:God's Blessing on This Wonderful World! 2,TV,10,2017,Studio Deen,Light novel,23 min. per ep.,225.0,69,990857,10851,42174,825156,11926,8664,102937,Adventure, Comedy, Supernatural, Magic, Fantasy,PG-13,2017-01-12,2017-03-16,2017,2017,63 days,-0.27671759038972377,short
1797,32948,7.64,The Great Passage,TV,11,2016,Zexcs,Novel,22 min. per ep.,1172.0,1575,85958,333,5784,36375,3511,3507,36781,Slice of Life, Drama,,,,PG-13,2016-10-14,2016-12-23,2016,2016,70 days,-0.11868860526393495,short
1798,32949,7.31,Scum's Wish,TV,12,2017,Lerche,Manga,22 min. per ep.,2294.0,272,462466,4913,33590,264613,13307,24148,126808,Drama, Romance, Seinen,,,R+,2017-01-13,2017-03-31,2017,2017,77 days,-0.1884350827767439,short
1799,32951,7.19,Akashic Records of Bastard Magic Instructor,TV,12,2017,LIDENFILMS,Light novel,24 min. per ep.,2813.0,258,478935,2683,30694,352662,8429,15649,71501,Action, Magic, School,,,R,2017-04-04,2017-06-20,2017,2017,77 days,-0.17984812580695098,short
1800,32961,5.99,Regalia:The Three Sacred Stars,TV,13,2016,Actas,Original,24 min. per ep.,8267.0,3214,25923,28,2838,6874,1593,4197,10421,Action, Sci-Fi,,,,PG-13,2016-07-07,2016-11-24,2016,2016,140 days,0.11405782667965245,long
1801,32962,6.94,Occultic;Nine,TV,12,2016,A-1 Pictures,Light novel,24 min. per ep.,3861.0,889,167865,443,12076,68238,6642,15575,65334,Sci-Fi, Mystery,,,,PG-13,2016-10-09,2016-12-25,2016,2016,77 days,-0.11679990192213222,short
1802,32977,7.64,Aggretsuko,TV,100,2016,Fanworks,Other,1 min. per ep.,1166.0,1778,73153,429,9670,36362,4986,3976,18159,Music, Slice of Life,,,,PG-13,2016-04-02,2018-03-31,2016,2018,728 days,-0.10451401580626857,very_long
1803,32979,7.68,Flip Flappers,TV,13,2016,Studio 3Hz,Original,23 min. per ep.,1084.0,949,156048,1954,12459,68247,8415,8184,58743,Sci-Fi, Adventure, Magic,,,PG-13,2016-10-06,2016-12-29,2016,2016,84 days,-0.16611429363476127,medium
1804,32981,5.35,Hand Shakers,TV,12,2017,GoHands,Original,23 min. per ep.,10041.0,1564,87242,201,6119,32248,2867,19376,26632,Action,,,,,PG-13,2017-01-11,2017-03-29,2017,2017,77 days,0.04411795898500955,short
1805,32983,8.59,Natsume's Book of Friends Season 5,TV,11,2016,Shuka,Manga,23 min. per ep.,75.0,1092,135177,690,8773,72069,2758,1531,50046,Slice of Life, Demons, Drama, Shoujo,,PG-13,2016-10-05,2016-12-21,2016,2016,77 days,-0.22051148659187933,short
1806,32995,7.92,Yuri!!! On ICE,TV,12,2016,MAPPA,Original,23 min. per ep.,650.0,191,580801,17525,34160,430803,13002,24665,78171,Comedy, Sports,,,,PG-13,2016-10-06,2016-12-22,2016,2016,77 days,-0.24331442251590846,short
1807,32998,7.84,91 Days,TV,12,2016,Shuka,Original,24 min. per ep.,752.0,265,466565,5208,32870,255359,19977,19745,138614,Action, Drama,,,,R,2016-07-09,2016-10-01,2016,2016,84 days,-0.22690222322528691,medium
1808,33003,7.0,Magical Girl Raising Project,TV,12,2016,Lerche,Light novel,24 min. per ep.,3656.0,1154,127946,611,8962,65647,4128,7382,41827,Action, Fantasy, Supernatural, Thriller,,R,2016-10-02,2016-12-18,2016,2016,77 days,-0.10259955508829022,short
1809,33012,6.35,Island,TV,12,2018,feel.,Visual novel,23 min. per ep.,6647.0,1362,103133,304,9491,43876,4197,15388,30181,Drama, Sci-Fi,,,,PG-13,2018-07-01,2018-09-16,2018,2018,77 days,-0.041480903731378006,short
1810,33018,6.73,Katsugeki Touken Ranbu,TV,13,2017,ufotable,Game,23 min. per ep.,4753.0,1431,97144,400,9519,26489,4471,13733,42932,Action, Historical, Fantasy,,,PG-13,2017-07-02,2017-09-24,2017,2017,84 days,-0.06382529062188544,medium
1811,33023,6.82,Touken Ranbu - Hanamaru,TV,12,2016,Doga Kobo,Game,24 min. per ep.,4373.0,1864,66452,454,6109,18833,2901,8025,30584,Action, Slice of Life, Historical, Drama, Fantasy,PG-13,2016-10-03,2016-12-19,2016,2016,77 days,-0.039949755144220486,short
1812,33026,5.89,Time Bokan 24,TV,24,2016,Tatsunoko Production,Original,23 min. per ep.,8541.0,6979,4134,4,407,878,232,1123,1494,Adventure, Comedy,,,,PG-13,2016-10-01,2017-03-18,2016,2017,168 days,0.3848998585491972,long
1813,33028,7.49,Danganronpa 3:The End of Hope's Peak High School - Despair Arc,TV,11,2016,Lerche,Game,23 min. per ep.,1608.0,644,225956,2733,11516,160854,5461,4795,43330,Action, Mystery, Psychological, School,,R,2016-07-14,2016-09-22,2016,2016,70 days,-0.17425764257036097,short
1814,33031,7.08,Scorching Ping Pong Girls,TV,12,2016,Kinema Citrus,Web manga,24 min. per ep.,3305.0,2697,35854,129,2532,18093,1260,2567,11402,Sports,,,,,PG-13,2016-10-04,2016-12-20,2016,2016,77 days,-2.8383023040030918e-05,short
1815,33037,6.95,TSUKIUTA. The Animation,TV,13,2016,Studio Pierrot,Music,24 min. per ep.,3797.0,3457,22405,205,2155,8259,1201,2246,8544,Music,,,,,PG-13,2016-07-06,2016-09-28,2016,2016,84 days,0.06244866243056353,medium
1816,33041,6.83,BBK/BRNK:The Gentle Giants of the Galaxy,TV,12,2016,SANZIGEN,Original,23 min. per ep.,4303.0,3387,23300,22,1591,13652,845,1346,5866,Action, Sci-Fi, Mecha,,,PG-13,2016-10-01,2016-12-17,2016,2016,77 days,0.06619663545090332,short
1817,33047,6.29,Fate/Extra:Last Encore,TV,10,2018,Shaft,Game,24 min. per ep.,6959.0,943,157725,454,11070,77138,5297,10480,53740,Action, Fantasy,,,,R,2018-01-28,2018-04-01,2018,2018,63 days,-0.06660944650640419,short
1818,33051,8.24,Mobile Suit Gundam:Iron-Blooded Orphans 2nd Season,TV,25,2016,Sunrise,Original,24 min. per ep.,271.0,1418,97951,1254,8382,66471,3276,1926,17896,Action, Drama, Sci-Fi, Space,,R,2016-10-02,2017-04-02,2016,2017,182 days,-0.17294011339606719,very_long
1819,33094,7.45,WWW.WAGNARIA!!,TV,13,2016,A-1 Pictures,Web manga,23 min. per ep.,1754.0,1184,124034,295,7229,77107,3415,4530,31753,Slice of Life, Comedy,,,,PG-13,2016-10-01,2016-12-24,2016,2016,84 days,-0.13248921969049743,medium
1820,33095,8.79,Descending Stories:Showa Genroku Rakugo Shinju,TV,12,2017,Studio Deen,Manga,24 min. per ep.,27.0,1059,140007,2623,9332,57236,4650,2887,65902,Drama, Historical,,,,PG-13,2017-01-07,2017-03-25,2017,2017,77 days,-0.23796958280966274,short
1821,33184,5.84,Battle Girl High School,TV,12,2017,SILVER LINK.,Game,23 min. per ep.,8699.0,3596,20625,56,1770,5029,830,3465,9531,Action, Sci-Fi,,,,PG-13,2017-07-03,2017-09-18,2017,2017,77 days,0.15151034322654855,short
1822,33197,6.71,Lostorage incited WIXOSS,TV,12,2016,J.C.Staff,Card game,23 min. per ep.,4870.0,2296,48595,88,3557,22483,1863,3442,17250,Game, Psychological,,,,R,2016-10-08,2016-12-24,2016,2016,77 days,-0.0016750961117143303,short
1823,33203,7.01,Anonymous Noise,TV,12,2017,Brain's Base,Manga,23 min. per ep.,3607.0,1560,87871,544,6251,44567,3026,6816,27211,Music, Drama, School, Shoujo,,PG-13,2017-04-11,2017-06-27,2017,2017,77 days,-0.07484841689317043,short
1824,33206,8.03,Miss Kobayashi's Dragon Maid,TV,13,2017,Kyoto Animation,Manga,24 min. per ep.,510.0,109,772246,12644,46976,564690,19950,17894,122736,Slice of Life, Comedy,,,,PG-13,2017-01-12,2017-04-06,2017,2017,84 days,-0.2547257647638082,medium
1825,33222,6.55,The Highschool Life of a Fudanshi,TV,12,2016,EMT Squared,4-koma manga,3 min. per ep.,5636.0,2099,55949,90,3502,37631,1345,3161,10310,Slice of Life, Comedy, Shoujo,,,PG-13,2016-07-05,2016-09-20,2016,2016,77 days,-0.004048529346495834,short
1826,33240,6.79,Chi's Sweet Adventure,TV,51,2016,Marza Animation Planet,Manga,12 min. per ep.,4497.0,5989,6057,19,771,1225,481,715,2865,Slice of Life,,,,,G,2016-10-02,2017-09-24,2016,2017,357 days,0.25129146874942776,very_long
1827,33244,6.45,Kiitaro's yokai picture diary,TV,12,2016,Creators in Pack,Web manga,4 min. per ep.,6196.0,3265,25255,32,1977,11196,725,1962,9395,Comedy, Supernatural,,,,PG-13,2016-10-05,2016-12-21,2016,2016,77 days,0.08478156138167245,short
1828,33245,4.77,Rainy Cocoa in Hawaii,TV,12,2016,EMT Squared,Digital manga,2 min. per ep.,10759.0,6188,5562,6,306,2215,227,373,2441,Comedy, Slice of Life,,,,PG-13,2016-10-02,2016-12-18,2016,2016,77 days,0.4094731848464012,short
1829,33255,8.45,The Disastrous Life of Saiki K.,TV,120,2016,"J.C.Staff, Egg Firm",Manga,5 min. per ep.,121.0,183,591140,15437,62788,365729,26700,17840,118083,Comedy, School, Slice of Life, Supernatural,,PG-13,2016-07-04,2016-12-26,2016,2016,175 days,-0.28078420931625386,long
1830,33274,5.51,Onara Goro,TV,13,2016,ILCA,Original,3 min. per ep.,9655.0,4737,11034,52,909,4923,592,1931,2679,Comedy,,,,,PG,2016-07-03,2016-09-24,2016,2016,83 days,0.2549885018321281,medium
1831,33299,7.08,Magic-Kyun! Renaissance,TV,13,2016,Sunrise,Original,23 min. per ep.,3313.0,2590,38728,205,3024,20417,1062,1999,12226,Music, Magic, School,,,PG-13,2016-10-02,2016-12-25,2016,2016,84 days,-0.007556425342766548,medium
1832,33314,6.61,Digimon Universe App Monsters,TV,52,2016,Toei Animation,Original,24 min. per ep.,5326.0,4709,11093,82,1380,4114,870,1511,3218,Action, Sci-Fi, Comedy, Kids, Fantasy,PG,2016-10-01,2017-09-30,2016,2017,364 days,0.1744683251719591,very_long
1833,33337,7.68,ACCA:13-Territory Inspection Dept.,TV,12,2017,Madhouse,Manga,24 min. per ep.,1068.0,1202,121858,1066,7383,62584,4802,6434,40655,Mystery, Police, Fantasy, Seinen,,PG-13,2017-01-10,2017-03-28,2017,2017,77 days,-0.14799708247650917,short
1834,33341,6.52,Time Travel Girl,TV,12,2016,WAO World,Book,24 min. per ep.,5812.0,4209,14479,10,1107,5621,715,2160,4876,Sci-Fi, Adventure,,,,PG,2016-07-09,2016-09-24,2016,2016,77 days,0.1459083472671307,short
1835,33352,8.64,Violet Evergarden,TV,13,2018,Kyoto Animation,Light novel,24 min. per ep.,57.0,67,1039300,34340,92325,615251,36485,33681,261558,Slice of Life, Drama,,,,PG-13,2018-01-11,2018-04-05,2018,2018,84 days,-0.3109425428064949,medium
1836,33354,7.66,Cardcaptor Sakura:Clear Card,TV,22,2018,Madhouse,Manga,25 min. per ep.,1132.0,1495,91956,2093,16002,33780,5961,4736,31477,Adventure, Comedy, Magic, Romance, Shoujo,PG,2018-01-07,2018-06-10,2018,2018,154 days,-0.1265080372510604,long
1837,33377,6.23,Trickster,TV,24,2016,"TMS Entertainment, Shin-Ei Animation",Original,23 min. per ep.,7207.0,1416,98209,222,12608,28192,6860,18288,32261,Sci-Fi, Mystery, Drama,,,PG-13,2016-10-04,2017-03-28,2016,2017,175 days,-0.029093534469376015,long
1838,33392,6.62,Gakuen Handsome,TV,12,2016,Team YokkyuFuman,Game,3 min. per ep.,5278.0,3052,28760,178,1785,17356,900,3251,5468,Comedy, Parody, Shounen Ai,,,PG-13,2016-10-04,2016-12-20,2016,2016,77 days,0.05765932193470278,short
1839,33394,3.84,Mahou Shoujo? Naria Girls,TV,12,2016,Bouncy,Original,8 min. per ep.,10997.0,5844,6479,13,359,1771,171,1341,2837,Magic,,,,,PG-13,2016-07-07,2016-09-22,2016,2016,77 days,0.45178400060392265,short
1840,33417,7.3,Super Lovers 2,TV,10,2017,Studio Deen,Manga,24 min. per ep.,2351.0,1959,62690,367,3370,44772,1217,1785,11546,Slice of Life, Comedy, Romance, Shounen Ai,,PG-13,2017-01-12,2017-03-16,2017,2017,63 days,-0.06753171825149552,short
1841,33421,6.78,Hitori no Shita - The Outcast,TV,12,2016,Namu Animation,Web manga,24 min. per ep.,4546.0,1181,125138,236,10963,53432,3819,10261,46663,Action, Super Power,,,,R,2016-07-09,2016-09-24,2016,2016,77 days,-0.08483143754138066,short
1842,33433,6.76,Izetta:The Last Witch,TV,12,2016,Ajia-Do,Original,25 min. per ep.,4645.0,993,149902,299,14332,65453,8022,17507,44588,Action, Historical,,,,R,2016-10-01,2016-12-17,2016,2016,77 days,-0.09659858181467094,short
1843,33434,5.93,HEYBOT!,TV,50,2016,Bandai Namco Pictures,Original,23 min. per ep.,8443.0,9099,1795,21,209,320,117,459,690,Sci-Fi, Comedy, Kids,,,PG,2016-09-18,2017-09-24,2016,2017,371 days,0.5305152986602617,very_long
1844,33447,5.88,Piacevole:My Italian Cooking,TV,12,2017,Zero-G,Web manga,4 min. per ep.,8610.0,4291,13955,11,874,7819,402,1373,3487,Slice of Life, Comedy,,,,PG-13,2017-01-11,2017-03-29,2017,2017,77 days,0.19735027697847166,short
1845,33462,6.0,Miss Bernard said.,TV,12,2016,Creators in Pack,Manga,3 min. per ep.,8205.0,3742,18982,22,1156,9746,675,2433,4972,Comedy, School,,,,PG-13,2016-10-07,2016-12-23,2016,2016,77 days,0.15032620310220937,short
1846,33475,6.96,Armed Girl's Machiavellism,TV,12,2017,"SILVER LINK., Connect",Manga,23 min. per ep.,3769.0,560,262476,786,15890,184762,4899,10781,46144,Action, Comedy, Shounen,,,PG-13,2017-04-05,2017-06-21,2017,2017,77 days,-0.1414239421652065,short
1847,33478,7.0,UQ Holder!,TV,12,2017,J.C.Staff,Manga,23 min. per ep.,3641.0,1094,135148,305,11048,74428,3335,5144,41193,Action, Sci-Fi, Fantasy, Shounen,,PG-13,2017-10-03,2017-12-19,2017,2017,77 days,-0.10666473512310437,short
1848,33486,8.33,My Hero Academia 2,TV,25,2017,Bones,Manga,23 min. per ep.,203.0,13,1611771,18930,110626,1389299,15522,11065,85259,Action, Comedy, School, Shounen,,PG-13,2017-04-01,2017-09-30,2017,2017,182 days,-0.2856865253912326,very_long
1849,33487,6.83,Masamune-kun's Revenge,TV,12,2017,SILVER LINK.,Manga,24 min. per ep.,4335.0,207,547027,2918,33828,396717,11521,23908,81053,Comedy, Harem, School, Shounen,,PG-13,2017-01-05,2017-03-23,2017,2017,77 days,-0.15781943063191026,short
1850,33489,7.91,Little Witch Academia,TV,25,2017,Trigger,Original,24 min. per ep.,668.0,279,461846,6063,44006,256285,26240,21116,114199,Adventure, Comedy, Magic, School,,G,2017-01-09,2017-06-26,2017,2017,168 days,-0.23130303279812914,long
1851,33490,7.34,JOKER 4th Season,TV,13,2016,Shin-Ei Animation,Manga,24 min. per ep.,2157.0,7638,3241,22,174,1729,93,134,1111,Adventure, Mystery, Shounen,,,PG,2016-10-03,2016-12-26,2016,2016,84 days,0.32750893103655904,medium
1852,33502,7.73,WorldEnd:What do you do at the end of the world? Are you busy? Will you save us?,TV,12,2017,"Satelight, C2C",Light novel,24 min. per ep.,966.0,516,275841,3388,19966,166689,7549,8698,72939,Sci-Fi, Drama, Fantasy,,,PG-13,2017-04-11,2017-06-27,2017,2017,77 days,-0.20065305708760284,short
1853,33506,7.43,Blue Exorcist:Kyoto Saga,TV,12,2017,A-1 Pictures,Manga,24 min. per ep.,1804.0,222,527247,1496,30042,376853,13491,13745,93116,Action, Demons, Fantasy, Shounen,,PG-13,2017-01-07,2017-03-25,2017,2017,77 days,-0.19897503382097928,short
1854,33531,6.34,Last Hope,TV,26,2018,Satelight,Original,23 min. per ep.,6670.0,2927,30827,34,3840,8878,1556,4203,12350,Sci-Fi, Mecha,,,,PG-13,2018-03-29,2018-09-20,2018,2018,175 days,0.06896259775641211,long
1855,33532,5.89,Twin Angels Break,TV,12,2017,J.C.Staff,Game,23 min. per ep.,8566.0,4735,10998,14,908,3104,466,1688,4832,Drama, Magic,,,,PG-13,2017-04-07,2017-06-23,2017,2017,77 days,0.2277314815708953,short
1856,33541,4.82,Crane Game Girls Galaxy,TV,12,2016,Kyotoma,Original,13 min. per ep.,10751.0,7974,2816,1,156,1415,88,332,825,Game, Space,,,,PG,2016-10-05,2016-12-21,2016,2016,77 days,0.5309919399679719,short
1857,33654,7.41,Hitorijime My Hero,TV,12,2017,Encourage Films,Manga,24 min. per ep.,1867.0,1373,102536,1118,7367,63849,2446,4487,24387,Drama, Romance, Shounen Ai, Slice of Life,,PG-13,2017-07-08,2017-09-23,2017,2017,77 days,-0.11676458379983928,short
1858,33668,6.72,Matoi the Sacred Slayer,TV,12,2016,White Fox,Original,24 min. per ep.,4814.0,3468,22238,27,1912,8459,1014,2581,8272,Supernatural, Magic,,,,PG-13,2016-10-04,2016-12-20,2016,2016,77 days,0.07972199347551867,short
1859,33690,4.86,Nazotokine,TV,12,2016,Tengu Kobo,Original,7 min. per ep.,10707.0,4580,11819,3,897,4125,389,2372,4036,Game,,,,,PG-13,2016-10-05,2016-12-21,2016,2016,77 days,0.2904279436044526,short
1860,33726,7.22,Saiyuki Reload Blast,TV,12,2017,Platinum Vision,Manga,23 min. per ep.,2674.0,2818,33085,182,3501,12022,1436,2649,13477,Action, Adventure, Demons, Supernatural, Drama,PG-13,2017-07-05,2017-09-20,2017,2017,77 days,-0.001574323297469875,short
1861,33731,7.49,Gabriel DropOut,TV,12,2017,Doga Kobo,Manga,23 min. per ep.,1611.0,393,343510,2845,22532,217706,10998,14450,77824,Comedy, Demons, School, Shounen,,PG-13,2017-01-09,2017-03-27,2017,2017,77 days,-0.19188719379025213,short
1862,33733,6.68,Inazuma Eleven:Balance of Ares,TV,26,2018,OLM,Game,23 min. per ep.,4993.0,3300,24740,101,2418,13799,830,1348,6345,Sports,,,,,G,2018-04-06,2018-09-28,2018,2018,175 days,0.07077877334028705,long
1863,33743,6.54,Fuuka,TV,12,2017,Diomedéa,Manga,24 min. per ep.,5671.0,654,223931,817,15508,134655,6186,19169,48413,Drama, Ecchi, Romance, School, Shounen,R+,2017-01-06,2017-03-24,2017,2017,77 days,-0.10486413982062444,short
1864,33746,5.62,Anime de Training! Xx,TV,12,2016,Rising Force,Original,4 min. per ep.,9367.0,4453,12753,8,770,6696,325,749,4213,Comedy, Sports,,,,PG-13,2016-10-05,2016-12-21,2016,2016,77 days,0.2272630229654398,short
1865,33771,5.44,Cheating Craft,TV,12,2016,Blade,Novel,12 min. per ep.,9821.0,2142,54124,42,4821,22500,2480,9570,14753,Action, Comedy,,,,PG-13,2016-10-05,2016-12-21,2016,2016,77 days,0.07824432241781282,short
1866,33775,5.81,Soul Buster,TV,12,2016,Studio Pierrot,Manga,13 min. per ep.,8786.0,3705,19449,15,1840,7489,714,2804,6602,Action, Samurai,,,,PG-13,2016-10-04,2016-12-11,2016,2016,68 days,0.16130493839843618,short
1867,33788,6.7,MARGINAL #4 the Animation,TV,12,2017,J.C.Staff,Music,23 min. per ep.,4903.0,4316,13677,89,1222,5277,618,1413,5147,Comedy, Music,,,,PG-13,2017-01-12,2017-03-30,2017,2017,77 days,0.14051403068115725,short
1868,33795,6.08,Mahou Shoujo Nante Mouiidesukara Second Season,TV,12,2016,Pine Jam,Web manga,4 min. per ep.,7907.0,4759,10821,4,521,7272,273,426,2329,Comedy, Magic,,,,PG-13,2016-10-05,2016-12-21,2016,2016,77 days,0.2158498748592089,short
1869,33797,6.59,ID-0,TV,12,2017,SANZIGEN,Original,24 min. per ep.,5446.0,3894,17454,22,1237,9014,631,1601,4971,Sci-Fi, Space,,,,PG-13,2017-04-09,2017-06-25,2017,2017,77 days,0.11884283290968856,short
1870,33803,5.89,SENGOKUCHOJYUGIGA,TV,13,2016,ILCA,Original,3 min. per ep.,8558.0,6195,5574,5,484,2348,259,905,1578,Historical, Demons, Samurai,,,PG-13,2016-10-09,2017-01-08,2016,2017,91 days,0.32999009874700186,long
1871,33811,6.67,Teekyu 8,TV,12,2016,Millepensee,Manga,2 min. per ep.,5037.0,4616,11705,12,409,8287,146,192,2671,Comedy, Sports,,,,PG-13,2016-10-05,2016-12-21,2016,2016,77 days,0.1637018919706955,short
1872,33814,5.14,Aooni The Blue Monster,TV,13,2016,Studio Deen,Game,3 min. per ep.,10396.0,3944,16844,13,989,9910,371,2521,3053,Comedy, Horror,,,,R,2016-10-03,2017-01-09,2016,2017,98 days,0.22588623696381907,long
1873,33834,5.69,Seven Mortal Sins,TV,12,2017,"Artland, TNK",Other,23 min. per ep.,9186.0,1285,111846,271,12223,40515,4744,16339,38025,Ecchi, Fantasy,,,,R+,2017-04-15,2017-07-29,2017,2017,105 days,0.00026841409264272815,long
1874,33836,6.31,Seiren,TV,12,2017,"Studio Gokumi, AXsiZ",Original,24 min. per ep.,6818.0,946,157855,337,14327,70517,5499,16585,50927,Romance, School,,,,PG-13,2017-01-06,2017-03-24,2017,2017,77 days,-0.06777503131290709,short
1875,33840,6.62,Kabukibu!,TV,12,2017,Studio Deen,Novel,24 min. per ep.,5283.0,3935,16921,20,1200,5435,744,2488,7054,School,,,,,PG-13,2017-04-07,2017-06-23,2017,2017,77 days,0.11957310639677489,short
1876,33850,6.61,Libra of Nil Admirari,TV,12,2018,Zero-G,Visual novel,23 min. per ep.,5303.0,2985,29765,123,2962,9804,1024,3267,12708,Harem, Historical, Fantasy, Josei,,PG-13,2018-04-08,2018-06-24,2018,2018,77 days,0.053705504259056416,short
1877,33889,5.82,Dances with the Dragons,TV,12,2018,Seven Arcs Pictures,Light novel,23 min. per ep.,8763.0,2352,46490,44,5320,12529,1799,7199,19643,Action, Drama, Sci-Fi,,,R,2018-04-06,2018-06-22,2018,2018,77 days,0.06581731156808301,short
1878,33899,7.78,IDOLiSH7,TV,17,2018,TROYCA,Game,24 min. per ep.,865.0,2570,39513,905,4105,15896,1601,1993,15918,Music,,,,,PG-13,2018-01-07,2018-05-19,2018,2018,132 days,-0.05925433874445337,long
1879,33948,6.76,Hinako Note,TV,12,2017,Passione,4-koma manga,23 min. per ep.,4617.0,1669,79732,174,7039,29747,3446,6430,33070,Comedy, Slice of Life,,,,PG-13,2017-04-07,2017-06-23,2017,2017,77 days,-0.049197317914872786,short
1880,33966,5.9,100 Sleeping Princes and the Kingdom of Dreams,TV,12,2018,Project No.9,Game,23 min. per ep.,8544.0,4216,14569,40,1469,4220,577,1913,6390,Adventure, Harem,,,,PG-13,2018-07-05,2018-09-20,2018,2018,77 days,0.1906563797610913,short
1881,33975,4.71,The Glass Mask Year 3 Class D,TV,13,2016,DLE,Manga,4 min. per ep.,10834.0,8893,1964,3,97,928,52,335,552,Comedy, Parody,,,,PG,2016-10-03,2016-12-26,2016,2016,84 days,0.6032099725635607,medium
1882,33983,7.31,Onihei,TV,13,2017,Studio M2,Novel,23 min. per ep.,2278.0,2786,33930,86,3026,13746,1685,2906,12567,Historical, Seinen,,,,R,2017-01-10,2017-04-04,2017,2017,84 days,-0.010198985202933143,medium
1883,33985,5.51,Bloodivores,TV,12,2016,"Creators in Pack, Namu Animation",Web manga,24 min. per ep.,9667.0,1610,83433,93,7771,39266,3449,14385,18562,Action, Supernatural,,,,R,2016-10-01,2016-12-17,2016,2016,77 days,0.03596322610788782,short
1884,33988,7.62,Interviews With Monster Girls,TV,12,2017,A-1 Pictures,Manga,23 min. per ep.,1211.0,435,318206,1315,17925,213378,6762,8270,71871,Comedy, Vampire, School, Seinen,,PG-13,2017-01-08,2017-03-26,2017,2017,77 days,-0.19754298012189597,short
1885,34009,7.0,TO BE HERO,TV,12,2016,Haoliners Animation League,Original,11 min. per ep.,3655.0,2272,49586,132,3087,27826,1418,4107,13148,Comedy,,,,,PG-13,2016-10-05,2016-12-21,2016,2016,77 days,-0.024083202531866958,short
1886,34012,7.35,Restaurant to Another World,TV,12,2017,SILVER LINK.,Light novel,23 min. per ep.,2107.0,980,150933,463,13234,81705,6177,11802,38015,Comedy, Fantasy,,,,PG-13,2017-07-04,2017-09-19,2017,2017,77 days,-0.13971157968224274,short
1887,34013,5.58,Hagane Orchestra,TV,12,2016,Fanworks,Game,4 min. per ep.,9477.0,6858,4340,1,281,1663,120,347,1929,Game, Adventure, Parody,,,PG-13,2016-10-10,2016-12-26,2016,2016,77 days,0.3985622825816641,short
1888,34019,7.07,Tsugumomo,TV,12,2017,Zero-G,Manga,24 min. per ep.,3339.0,1107,134124,367,11556,69341,4322,8416,40489,Action, Comedy, School, Seinen, Supernatural,R+,2017-04-02,2017-06-18,2017,2017,77 days,-0.11078038229698438,short
